rewards,lengths,targets
1.523966570549601585e+01,8.000000000000000000e+00,1.000000000000000000e+00
3.346220460109254446e+01,2.000000000000000000e+02,0.000000000000000000e+00
4.154456255693679623e+01,2.000000000000000000e+02,0.000000000000000000e+00
5.015484116499062139e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.537349454611539734e+01,3.000000000000000000e+00,1.000000000000000000e+00
1.440966570549601578e+01,8.000000000000000000e+00,1.000000000000000000e+00
1.555644815564155614e+01,4.000000000000000000e+00,1.000000000000000000e+00
4.531618621085849696e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.604848178267479142e+01,4.000000000000000000e+00,1.000000000000000000e+00
7.515057378143492883e+01,2.000000000000000000e+02,0.000000000000000000e+00
2.251965905997582240e+01,4.800000000000000000e+01,1.000000000000000000e+00
1.564807559930673087e+01,8.000000000000000000e+00,1.000000000000000000e+00
7.434122361371630916e+01,2.000000000000000000e+02,0.000000000000000000e+00
3.728007903123350530e+01,9.400000000000000000e+01,1.000000000000000000e+00
6.384032120838060109e+01,8.900000000000000000e+01,1.000000000000000000e+00
6.531542897460796837e+01,2.000000000000000000e+02,0.000000000000000000e+00
4.954848049181058656e+01,4.400000000000000000e+01,1.000000000000000000e+00
7.530425191545744212e+01,2.000000000000000000e+02,0.000000000000000000e+00
3.684758412169048825e+01,1.500000000000000000e+01,1.000000000000000000e+00
5.452732478147735407e+01,1.330000000000000000e+02,1.000000000000000000e+00
2.179730664193957068e+01,2.300000000000000000e+01,1.000000000000000000e+00
1.628685778453630917e+01,1.000000000000000000e+01,1.000000000000000000e+00
5.504342662671133724e+01,2.000000000000000000e+02,0.000000000000000000e+00
5.273313828034559947e+01,2.000000000000000000e+02,0.000000000000000000e+00
4.574883387129217027e+01,1.830000000000000000e+02,1.000000000000000000e+00
7.135212072836506536e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.365066598346845126e+02,2.000000000000000000e+02,0.000000000000000000e+00
5.537231585984851989e+01,9.900000000000000000e+01,1.000000000000000000e+00
1.720004642578214060e+01,2.000000000000000000e+02,0.000000000000000000e+00
7.330517328650985576e+01,2.000000000000000000e+02,0.000000000000000000e+00
-3.901449992873235573e+00,2.000000000000000000e+02,0.000000000000000000e+00
5.437490562541914585e+01,5.400000000000000000e+01,1.000000000000000000e+00
3.735892455183326888e+01,3.700000000000000000e+01,1.000000000000000000e+00
8.003492484683255270e+01,1.250000000000000000e+02,1.000000000000000000e+00
3.272931336576034766e+01,1.100000000000000000e+02,1.000000000000000000e+00
1.589705288887024004e+01,2.000000000000000000e+00,1.000000000000000000e+00
7.671021919287022683e+01,2.000000000000000000e+02,0.000000000000000000e+00
3.439157352491977093e+01,3.000000000000000000e+01,1.000000000000000000e+00
-4.891329721401362463e+00,2.000000000000000000e+02,0.000000000000000000e+00
4.147134494949357020e+01,7.800000000000000000e+01,1.000000000000000000e+00
3.402682649780549440e+01,1.600000000000000000e+01,1.000000000000000000e+00
2.932221830538723850e+01,1.900000000000000000e+01,1.000000000000000000e+00
5.411928740164233176e+01,2.000000000000000000e+02,0.000000000000000000e+00
2.068798450234214670e+01,5.000000000000000000e+00,1.000000000000000000e+00
4.234893179314178724e+01,7.400000000000000000e+01,1.000000000000000000e+00
2.976640177299699275e+01,2.800000000000000000e+01,1.000000000000000000e+00
8.302731381952851564e+01,2.000000000000000000e+02,0.000000000000000000e+00
7.893161717440902692e+01,6.000000000000000000e+01,1.000000000000000000e+00
1.358230724158137548e+01,7.000000000000000000e+00,1.000000000000000000e+00
8.289544848092968721e+01,2.000000000000000000e+02,0.000000000000000000e+00
8.115435859558763809e+01,3.200000000000000000e+01,1.000000000000000000e+00
2.620246556217644240e+01,6.800000000000000000e+01,1.000000000000000000e+00
6.888434198207718850e+01,2.000000000000000000e+02,0.000000000000000000e+00
3.577840828031991549e+01,1.700000000000000000e+01,1.000000000000000000e+00
6.313903809922209120e+01,6.900000000000000000e+01,1.000000000000000000e+00
1.064218174649046311e+01,2.000000000000000000e+02,0.000000000000000000e+00
6.530817033124020554e+01,8.200000000000000000e+01,1.000000000000000000e+00
2.763461728357404112e+01,3.200000000000000000e+01,1.000000000000000000e+00
2.102561807048760656e+01,4.000000000000000000e+01,1.000000000000000000e+00
9.396331344985942735e+01,1.910000000000000000e+02,1.000000000000000000e+00
