rewards,lengths,targets
1.597705199241638141e+01,2.000000000000000000e+00,1.000000000000000000e+00
-1.576058843687177990e+01,2.000000000000000000e+02,0.000000000000000000e+00
3.042952488809842482e+00,2.000000000000000000e+02,0.000000000000000000e+00
5.070622607965015050e+01,8.100000000000000000e+01,1.000000000000000000e+00
-7.578137911818904726e+00,2.000000000000000000e+02,0.000000000000000000e+00
5.322177079897371499e+01,2.000000000000000000e+02,0.000000000000000000e+00
2.492557283785195921e+01,2.000000000000000000e+02,0.000000000000000000e+00
2.942132437378123022e+00,2.000000000000000000e+02,0.000000000000000000e+00
2.115670196041465090e+01,2.600000000000000000e+01,1.000000000000000000e+00
1.827433995753526830e+01,7.000000000000000000e+00,1.000000000000000000e+00
2.314947912581264688e+01,3.600000000000000000e+01,1.000000000000000000e+00
1.508929364353418379e+01,5.000000000000000000e+00,1.000000000000000000e+00
5.761077316544947990e+01,5.300000000000000000e+01,1.000000000000000000e+00
4.645159327186615883e+01,2.000000000000000000e+02,0.000000000000000000e+00
3.782590195931494748e+01,6.300000000000000000e+01,1.000000000000000000e+00
1.478480250105261717e+01,1.500000000000000000e+01,1.000000000000000000e+00
1.542642406046390491e+01,4.000000000000000000e+00,1.000000000000000000e+00
5.634273957125837029e+01,8.000000000000000000e+01,1.000000000000000000e+00
1.039000000000000057e+01,1.000000000000000000e+00,1.000000000000000000e+00
8.490746115740390110e+01,2.000000000000000000e+02,0.000000000000000000e+00
5.980297833118564199e+01,2.000000000000000000e+02,0.000000000000000000e+00
4.292209888286880926e+01,2.000000000000000000e+02,0.000000000000000000e+00
2.136717431396245814e+01,1.200000000000000000e+01,1.000000000000000000e+00
8.040249691750950944e+01,2.000000000000000000e+02,0.000000000000000000e+00
1.538349373310804324e+01,3.000000000000000000e+00,1.000000000000000000e+00
4.073377024434505245e+01,8.200000000000000000e+01,1.000000000000000000e+00
1.017999999701976854e+01,1.000000000000000000e+00,1.000000000000000000e+00
5.821174970991901887e+01,7.100000000000000000e+01,1.000000000000000000e+00
1.167531066467245182e+02,2.000000000000000000e+02,0.000000000000000000e+00
6.350964448880400681e+01,1.070000000000000000e+02,1.000000000000000000e+00
4.001761408060789904e+01,5.200000000000000000e+01,1.000000000000000000e+00
1.994064093247055780e+01,1.800000000000000000e+01,1.000000000000000000e+00
8.656744143281136417e+01,6.200000000000000000e+01,1.000000000000000000e+00
1.125051297467575608e+02,8.200000000000000000e+01,1.000000000000000000e+00
1.061131526989864398e+02,2.000000000000000000e+02,0.000000000000000000e+00
